# Avida deme resource data
# Mon Feb 20 22:35:48 2017
#  1: update
#  2: Deme 0 Resource resNOT
#  3: Deme 0 Resource resNAND
#  4: Deme 0 Resource resAND
#  5: Deme 0 Resource resORN
#  6: Deme 0 Resource resOR
#  7: Deme 0 Resource resANDN
#  8: Deme 0 Resource resNOR
#  9: Deme 0 Resource resXOR
# 10: Deme 0 Resource resEQU
# 11: Deme 1 Resource resNOT
# 12: Deme 1 Resource resNAND
# 13: Deme 1 Resource resAND
# 14: Deme 1 Resource resORN
# 15: Deme 1 Resource resOR
# 16: Deme 1 Resource resANDN
# 17: Deme 1 Resource resNOR
# 18: Deme 1 Resource resXOR
# 19: Deme 1 Resource resEQU

24 21.4033 21.369 22.1066 20.4703 20.6121 20.1382 20.4061 22.1066 22.1066 22.1066 22.1066 22.1066 22.1066 22.1066 22.1066 22.1066 22.1066 22.1066 
25 22.1842 22.1503 22.8805 21.2606 21.4009 20.9318 21.197 22.8805 22.8805 22.8805 22.8805 22.8805 22.8805 22.8805 22.8805 22.8805 22.8805 22.8805 
26 22.9574 22.9238 23.6467 22.043 22.1819 21.7175 21.9801 23.6467 23.6467 23.6467 23.6467 23.6467 23.6467 23.6467 23.6467 23.6467 23.6467 23.6467 
27 23.7228 23.6895 24.4052 22.8176 22.9551 22.4953 22.7553 24.4052 24.4052 24.4052 24.4052 24.4052 24.4052 24.4052 24.4052 24.4052 24.4052 24.4052 
28 24.4806 24.4476 25.1562 23.5844 23.7205 23.2653 23.5227 25.1562 25.1562 25.1562 25.1562 25.1562 25.1562 25.1562 25.1562 25.1562 25.1562 25.1562 
29 25.2307 25.1982 25.8996 24.3435 24.4783 24.0277 24.2825 25.8996 25.8996 25.8996 25.8996 25.8996 25.8996 25.8996 25.8996 25.8996 25.8996 25.8996 
30 25.9734 25.9412 26.6356 25.0951 25.2285 24.7824 25.0346 26.6356 26.6356 26.6356 26.6356 26.6356 26.6356 26.6356 26.6356 26.6356 26.6356 26.6356 
31 26.7087 26.6767 27.3642 25.8391 25.9712 25.5296 25.7793 27.3642 27.3642 27.3642 27.3642 27.3642 27.3642 27.3642 27.3642 27.3642 27.3642 27.3642 
32 24.8077 26.0713 28.0856 24.0234 25.4019 26.2693 26.5165 28.0856 28.0856 28.0856 28.0856 28.0856 28.0856 28.0856 28.0856 28.0856 28.0856 28.0856 
33 25.5546 25.5034 28.7997 23.5762 26.1429 27.0016 27.2463 28.7997 28.7997 28.7997 28.7997 28.7997 28.7997 28.7997 28.7997 28.7997 28.7997 28.7997 
34 26.294 26.2434 29.5067 23.1453 26.8765 26.366 27.9688 29.5067 29.5067 29.5067 29.5067 29.5067 29.5067 29.5067 29.5067 29.5067 29.5067 29.5067 
35 27.0261 26.976 30.2066 21.6526 26.2703 24.5237 27.2943 30.2066 30.2066 30.2066 30.2066 30.2066 30.2066 30.2066 30.2066 30.2066 30.2066 30.2066 
36 27.7508 27.7012 30.8996 22.431 27.0025 22.8532 28.0164 30.8996 30.8996 30.8996 30.8996 30.8996 30.8996 30.8996 30.8996 30.8996 30.8996 30.8996 
37 28.4683 28.4192 31.5856 23.2017 27.7275 22.481 27.3419 31.5856 31.5856 31.5856 31.5856 31.5856 31.5856 31.5856 31.5856 31.5856 31.5856 31.5856 
38 29.1786 29.13 32.2647 23.9647 28.4452 23.2512 28.0635 32.2647 32.2647 32.2647 32.2647 32.2647 32.2647 32.2647 32.2647 32.2647 32.2647 32.2647 
39 29.8818 29.8337 32.937 24.72 29.1558 24.0136 28.7778 32.937 32.937 32.937 32.937 32.937 32.937 32.937 32.937 32.937 32.937 32.937 
40 30.578 30.5303 33.6027 25.4678 29.8592 24.7685 29.485 33.6027 33.6027 33.6027 33.6027 33.6027 33.6027 33.6027 33.6027 33.6027 33.6027 33.6027 
41 31.2672 31.22 34.2616 26.2081 30.5556 25.5158 30.1852 34.2616 34.2616 34.2616 34.2616 34.2616 34.2616 34.2616 34.2616 34.2616 34.2616 34.2616 
42 31.9495 31.9028 34.914 26.9411 31.245 26.2556 30.8783 34.914 34.914 34.914 34.914 34.914 34.914 34.914 34.914 34.914 34.914 34.914 
43 32.625 32.5788 35.5599 27.6666 31.9276 26.9881 31.5645 35.5599 35.5599 35.5599 35.5599 35.5599 35.5599 35.5599 35.5599 35.5599 35.5599 35.5599 
44 33.2938 33.248 36.1993 28.385 32.6033 27.7132 32.2439 36.1993 36.1993 36.1993 36.1993 36.1993 36.1993 36.1993 36.1993 36.1993 36.1993 36.1993 
45 33.9558 33.9105 36.8323 29.0961 33.2723 28.4311 32.9164 36.8323 36.8323 36.8323 36.8323 36.8323 36.8323 36.8323 36.8323 36.8323 36.8323 36.8323 
46 34.6113 34.5664 37.4589 29.8001 33.9345 29.1417 33.5823 37.4589 37.4589 37.4589 37.4589 37.4589 37.4589 37.4589 37.4589 37.4589 37.4589 37.4589 
47 35.2601 33.4752 38.0793 28.9896 34.5902 29.8453 34.2414 38.0793 38.0793 38.0793 38.0793 38.0793 38.0793 38.0793 38.0793 38.0793 38.0793 38.0793 
48 29.3088 30.847 38.6935 25.5001 31.8543 30.5418 34.894 38.6935 38.6935 38.6935 38.6935 38.6935 38.6935 38.6935 38.6935 38.6935 38.6935 38.6935 
49 30.0107 29.9995 39.3016 24.9669 30.9445 31.2314 35.5401 39.3016 39.3016 39.3016 39.3016 39.3016 39.3016 39.3016 39.3016 39.3016 39.3016 39.3016 
50 30.7056 30.6945 39.9036 23.2575 28.5761 28.8483 32.6746 39.9036 39.9036 39.9036 39.9036 39.9036 39.9036 39.9036 39.9036 39.9036 39.9036 39.9036 
51 31.3936 31.3826 40.4995 20.6929 27.8649 25.4283 31.7186 40.4995 40.4995 40.4995 40.4995 40.4995 40.4995 40.4995 40.4995 40.4995 40.4995 40.4995 
52 32.0746 32.0638 41.0895 21.4809 28.5812 22.4783 27.817 41.0895 41.0895 41.0895 41.0895 41.0895 41.0895 41.0895 41.0895 41.0895 41.0895 41.0895 
53 32.7489 32.7381 41.6736 22.2611 29.2904 21.0385 28.5339 41.6736 41.6736 41.6736 41.6736 41.6736 41.6736 41.6736 41.6736 41.6736 41.6736 41.6736 
54 33.4164 33.4057 42.2519 23.0335 29.9925 21.8231 29.2435 42.2519 42.2519 42.2518 42.2518 42.2518 42.2518 42.2518 42.2518 42.2518 42.2518 42.2518 
55 34.0772 34.0667 42.8243 23.7981 30.6875 22.5999 29.9461 42.8243 42.8243 42.8243 42.8243 42.8243 42.8243 42.8243 42.8243 42.8243 42.8243 42.8243 
56 34.7314 34.721 43.3911 24.5552 31.3757 23.3689 30.6416 43.3911 43.3911 43.391 43.391 43.391 43.391 43.391 43.391 43.391 43.391 43.391 
57 35.379 35.3687 43.9521 25.3045 32.0568 24.1301 31.3301 43.9521 43.9521 43.9521 43.9521 43.9521 43.9521 43.9521 43.9521 43.9521 43.9521 43.9521 
58 36.0202 36.01 44.5076 26.0465 32.7313 24.8838 32.0118 44.5076 44.5076 44.5076 44.5076 44.5076 44.5076 44.5076 44.5076 44.5076 44.5076 44.5076 
59 36.655 36.6449 45.0575 26.781 33.3989 25.63 32.6867 45.0575 45.0575 45.0575 45.0575 45.0575 45.0575 45.0575 45.0575 45.0575 45.0575 45.0575 
60 37.2835 37.2734 45.6019 27.5082 34.0599 26.3686 33.3548 45.6019 45.6019 45.6019 45.6019 45.6019 45.6019 45.6019 45.6019 45.6019 45.6019 45.6019 
61 37.9056 37.8957 46.1409 28.2281 34.7143 27.1 34.0162 46.1409 46.1409 46.1409 46.1409 46.1409 46.1409 46.1409 46.1409 46.1409 46.1409 46.1409 
62 38.5216 38.5117 46.6745 28.9408 35.3622 27.8239 34.6711 46.6745 46.6745 46.6745 46.6745 46.6745 46.6745 46.6745 46.6745 46.6745 46.6745 46.6745 
63 35.3591 33.6095 47.2027 24.198 34.2202 28.5407 35.3193 47.2027 47.2027 47.2027 47.2027 47.2027 47.2027 47.2027 47.2027 47.2027 47.2027 47.2027 
64 30.9337 30.9646 47.7257 20.3966 34.873 29.2503 35.9611 47.7257 47.7257 47.7257 47.7257 47.7257 47.7257 47.7257 47.7257 47.7257 47.7257 47.7257 
65 27.199 27.2446 48.2434 16.5 29.0442 27.0467 36.5965 48.2434 48.2434 48.2434 48.2434 48.2434 48.2434 48.2434 48.2434 48.2434 48.2434 48.2434 
66 27.922 27.9672 48.756 14.9646 26.8903 23.9126 35.3986 48.756 48.756 48.756 48.756 48.756 48.756 48.756 48.756 48.756 48.756 48.756 
67 28.6378 28.6825 49.2634 11.7786 23.7219 16.5043 27.9615 49.2634 49.2634 49.2634 49.2634 49.2634 49.2634 49.2634 49.2634 49.2634 49.2634 49.2634 
68 29.3464 29.3907 49.7658 12.6558 24.4797 14.2454 28.6769 49.7658 49.7658 49.7658 49.7658 49.7658 49.7658 49.7658 49.7658 49.7658 49.7658 49.7658 
69 30.0479 30.0917 50.2631 13.5242 25.2299 11.8027 24.025 50.2631 50.2631 50.2631 50.2631 50.2631 50.2631 50.2631 50.2631 50.2631 50.2631 50.2631 
70 30.7424 30.7858 50.7555 14.384 25.9726 12.6796 24.7797 50.7555 50.7555 50.7555 50.7555 50.7555 50.7555 50.7555 50.7555 50.7555 50.7555 50.7555 
71 31.43 31.473 51.2429 15.2351 26.7078 13.5478 25.5269 51.2429 51.2429 51.2429 51.2429 51.2429 51.2429 51.2429 51.2429 51.2429 51.2429 51.2429 
72 32.1107 32.1532 51.7255 16.0778 27.4357 14.4073 26.2666 51.7255 51.7255 51.7255 51.7255 51.7255 51.7255 51.7255 51.7255 51.7255 51.7255 51.7255 
73 32.7846 32.8267 52.2032 16.912 28.1564 15.2582 26.999 52.2032 52.2032 52.2032 52.2032 52.2032 52.2032 52.2032 52.2032 52.2032 52.2032 52.2032 
74 33.4517 33.4934 52.6762 17.7378 28.8698 16.1007 27.724 52.6762 52.6762 52.6762 52.6762 52.6762 52.6762 52.6762 52.6762 52.6762 52.6762 52.6762 
75 34.1122 34.1535 53.1444 18.5555 29.5761 16.9346 28.4417 53.1444 53.1444 53.1444 53.1444 53.1444 53.1444 53.1444 53.1444 53.1444 53.1444 53.1444 
76 34.766 34.8069 53.6079 19.3649 30.2753 17.7603 29.1523 53.6079 53.6079 53.6079 53.6079 53.6079 53.6079 53.6079 53.6079 53.6079 53.6079 53.6079 
77 35.4134 35.4538 54.0669 20.1662 30.9676 18.5777 29.8558 54.0669 54.0669 54.0669 54.0669 54.0669 54.0669 54.0669 54.0669 54.0669 54.0669 54.0669 
78 36.0542 36.0943 54.5212 20.9596 31.6529 19.3869 30.5522 54.5212 54.5212 54.5212 54.5212 54.5212 54.5212 54.5212 54.5212 54.5212 54.5212 54.5212 
79 28.4772 30.0211 54.971 16.9217 26.3824 20.188 31.2417 54.971 54.971 54.971 54.971 54.971 54.971 54.971 54.971 54.971 54.971 54.971 
80 21.5462 21.6017 55.4162 11.3124 23.2978 20.9811 31.9242 55.4162 55.4162 55.4162 55.4162 55.4162 55.4162 55.4162 55.4162 55.4162 55.4162 55.4162 
81 21.2571 19.2979 55.8571 8.66196 21.7785 19.6705 30.9853 55.8571 55.8571 55.8571 55.8571 55.8571 55.8571 55.8571 55.8571 55.8571 55.8571 55.8571 
82 20.9823 19.135 56.2935 6.14499 16.7021 16.7644 23.3884 56.2935 56.2935 56.2935 56.2935 56.2935 56.2935 56.2935 56.2935 56.2935 56.2935 56.2935 
83 21.7674 19.9386 56.7256 5.58833 16.6821 10.2231 21.847 56.7256 56.7256 56.7256 56.7256 56.7256 56.7256 56.7256 56.7256 56.7256 56.7256 56.7256 
84 22.5447 20.7343 57.1533 5.94774 17.5103 6.80813 16.7895 57.1533 57.1533 57.1533 57.1533 57.1533 57.1533 57.1533 57.1533 57.1533 57.1533 57.1533 
85 23.3143 21.5219 57.5767 6.88325 18.3302 6.11399 16.7851 57.5767 57.5767 57.5767 57.5767 57.5767 57.5767 57.5767 57.5767 57.5767 57.5767 57.5767 
86 24.0761 22.3017 57.996 7.80941 19.1419 6.41826 17.6122 57.996 57.996 57.996 57.996 57.996 57.996 57.996 57.996 57.996 57.996 57.996 
87 24.8304 23.0736 58.411 8.72631 19.9454 7.34906 18.4311 58.411 58.411 58.411 58.411 58.411 58.411 58.411 58.411 58.411 58.411 58.411 
88 25.5771 23.8379 58.8219 9.63404 20.741 8.27057 19.2418 58.8219 58.8219 58.8219 58.8219 58.8219 58.8219 58.8219 58.8219 58.8219 58.8219 58.8219 
89 26.3163 24.5945 59.2287 10.5327 21.5285 9.18285 20.0444 59.2287 59.2287 59.2287 59.2287 59.2287 59.2287 59.2287 59.2287 59.2287 59.2287 59.2287 
90 27.0481 25.3436 59.6314 11.4224 22.3083 10.086 20.8389 59.6314 59.6314 59.6314 59.6314 59.6314 59.6314 59.6314 59.6314 59.6314 59.6314 59.6314 
91 27.7726 26.0851 60.03 12.3031 23.0802 10.9801 21.6255 60.03 60.03 60.03 60.03 60.03 60.03 60.03 60.03 60.03 60.03 60.03 
92 28.4899 26.8193 60.4247 13.1751 23.8444 11.8653 22.4042 60.4247 60.4247 60.4247 60.4247 60.4247 60.4247 60.4247 60.4247 60.4247 60.4247 60.4247 
93 29.2 27.5461 60.8155 14.0383 24.6009 12.7417 23.1752 60.8155 60.8155 60.8155 60.8155 60.8155 60.8155 60.8155 60.8155 60.8155 60.8155 60.8155 
94 27.012 25.5526 61.2023 12.8152 25.3499 13.6093 23.9384 61.2023 61.2023 61.2023 61.2023 61.2023 61.2023 61.2023 61.2023 61.2023 61.2023 61.2023 
95 21.5442 21.4996 61.5853 10.6793 21.2999 14.4682 24.694 61.5853 61.5853 61.5853 61.5853 61.5853 61.5853 61.5853 61.5853 61.5853 61.5853 61.5853 
96 17.371 20.1501 61.9644 8.17857 21.0087 13.8504 25.4421 61.9644 61.9644 61.9644 61.9644 61.9644 61.9644 61.9644 61.9644 61.9644 61.9644 61.9644 
97 16.4816 18.9886 62.3398 6.84246 17.8166 12.6692 24.879 62.3398 62.3398 62.3398 62.3398 62.3398 62.3398 62.3398 62.3398 62.3398 62.3398 62.3398 
98 16.4908 18.8489 62.7114 6.13512 16.0951 10.0799 22.0946 62.7114 62.7114 62.7114 62.7114 62.7114 62.7114 62.7114 62.7114 62.7114 62.7114 62.7114 
99 17.3208 19.6554 63.0792 5.64362 15.3549 7.49725 17.7838 63.0792 63.0792 63.0792 63.0792 63.0792 63.0792 63.0792 63.0792 63.0792 63.0792 63.0792 
100 18.1426 20.4539 63.4434 6.2705 14.6814 6.01562 15.2463 63.4434 63.4434 63.4434 63.4434 63.4434 63.4434 63.4434 63.4434 63.4434 63.4434 63.4434 
101 18.9562 21.2443 63.804 7.20279 15.5296 6.04958 14.5625 63.804 63.804 63.804 63.804 63.804 63.804 63.804 63.804 63.804 63.804 63.804 
102 19.7616 22.0269 64.161 8.12576 16.3693 6.64519 14.6594 64.161 64.161 64.161 64.161 64.161 64.161 64.161 64.161 64.161 64.161 64.161 
103 20.559 22.8016 64.5143 9.03949 17.2006 7.57373 15.5078 64.5143 64.5143 64.5143 64.5143 64.5143 64.5143 64.5143 64.5143 64.5143 64.5143 64.5143 
104 21.3484 23.5686 64.8642 9.94409 18.0235 8.49298 16.3477 64.8642 64.8642 64.8642 64.8642 64.8642 64.8642 64.8642 64.8642 64.8642 64.8642 64.8642 
105 22.1299 24.3279 65.2105 10.8396 18.8383 9.40305 17.1792 65.2105 65.2105 65.2105 65.2105 65.2105 65.2105 65.2105 65.2105 65.2105 65.2105 65.2105 
106 22.9036 25.0796 65.5534 11.7262 19.6449 10.304 18.0024 65.5534 65.5534 65.5534 65.5534 65.5534 65.5534 65.5534 65.5534 65.5534 65.5534 65.5534 
107 23.6696 25.8238 65.8929 12.604 20.4435 11.196 18.8174 65.8929 65.8929 65.8929 65.8929 65.8929 65.8929 65.8929 65.8929 65.8929 65.8929 65.8929 
108 23.2321 25.2604 66.2289 12.825 21.234 12.079 19.6242 66.2289 66.2289 66.2289 66.2289 66.2289 66.2289 66.2289 66.2289 66.2289 66.2289 66.2289 
109 21.7035 26.0028 66.5616 13.6917 20.9433 12.9532 20.423 66.5616 66.5616 66.5616 66.5616 66.5616 66.5616 66.5616 66.5616 66.5616 66.5616 66.5616 
110 20.3197 24.1839 66.891 11.9096 21.7288 13.8187 21.2137 66.891 66.891 66.891 66.891 66.891 66.891 66.891 66.891 66.891 66.891 66.891 
111 16.431 18.492 67.2171 8.67197 17.4977 13.9877 20.922 67.2171 67.2171 67.2171 67.2171 67.2171 67.2171 67.2171 67.2171 67.2171 67.2171 67.2171 
112 14.2058 16.6779 67.5399 7.20689 15.8049 13.4253 21.7078 67.5399 67.5399 67.5399 67.5399 67.5399 67.5399 67.5399 67.5399 67.5399 67.5399 67.5399 
113 15.0588 17.5061 67.8595 6.07132 15.0264 11.1403 21.4034 67.8595 67.8595 67.8595 67.8595 67.8595 67.8595 67.8595 67.8595 67.8595 67.8595 67.8595 
114 14.3669 17.4221 68.1759 5.28252 11.793 8.16922 16.4618 68.1759 68.1759 68.1759 68.1759 68.1759 68.1759 68.1759 68.1759 68.1759 68.1759 68.1759 
115 15.2182 17.37 68.4891 5.69022 12.6701 6.83388 14.8466 68.4891 68.4891 68.4891 68.4891 68.4891 68.4891 68.4891 68.4891 68.4891 68.4891 68.4891 
116 16.061 18.1913 68.7992 6.29716 13.5384 6.15045 14.2032 68.7992 68.7992 68.7992 68.7992 68.7992 68.7992 68.7992 68.7992 68.7992 68.7992 68.7992 
117 16.8954 19.0044 69.1062 6.58922 13.7103 6.17601 14.3346 69.1062 69.1062 69.1062 69.1062 69.1062 69.1062 69.1062 69.1062 69.1062 69.1062 69.1062 
118 17.7214 19.8094 69.4102 7.51832 14.5682 6.7746 14.4366 69.4102 69.4102 69.4102 69.4102 69.4102 69.4102 69.4102 69.4102 69.4102 69.4102 69.4102 
119 18.5392 20.6062 69.7111 8.43813 15.4175 7.01794 15.2872 69.7111 69.7111 69.7111 69.7111 69.7111 69.7111 69.7111 69.7111 69.7111 69.7111 69.7111 
120 19.3488 21.3952 70.009 9.34874 16.2583 7.94275 16.1294 70.009 70.009 70.009 70.009 70.009 70.009 70.009 70.009 70.009 70.009 70.009 
121 20.1503 22.1762 70.3039 10.2502 17.0908 8.85832 16.9631 70.3039 70.3039 70.3039 70.3039 70.3039 70.3039 70.3039 70.3039 70.3039 70.3039 70.3039 
122 20.9438 22.9494 70.5958 11.1427 17.9148 9.76473 17.7884 70.5958 70.5958 70.5958 70.5958 70.5958 70.5958 70.5958 70.5958 70.5958 70.5958 70.5958 
123 20.6748 22.5438 70.8848 11.4386 18.7307 10.6621 18.6055 70.8848 70.8848 70.8848 70.8848 70.8848 70.8848 70.8848 70.8848 70.8848 70.8848 70.8848 
124 19.4096 21.0808 71.171 10.6143 19.5384 11.5504 19.4145 71.171 71.171 71.171 71.171 71.171 71.171 71.171 71.171 71.171 71.171 71.171 
125 19.2446 20.8014 71.4543 10.4262 19.3573 11.8258 20.2153 71.4543 71.4543 71.4543 71.4543 71.4543 71.4543 71.4543 71.4543 71.4543 71.4543 71.4543 
126 17.2488 18.5588 71.7347 9.27637 17.3395 12.0851 19.9589 71.7347 71.7347 71.7347 71.7347 71.7347 71.7347 71.7347 71.7347 71.7347 71.7347 71.7347 
127 14.1098 17.556 72.0124 8.00836 14.1892 11.7615 20.7543 72.0124 72.0124 72.0124 72.0124 72.0124 72.0124 72.0124 72.0124 72.0124 72.0124 72.0124 
128 13.5224 15.8137 72.2872 7.70069 12.287 11.4181 18.5064 72.2872 72.2872 72.2872 72.2872 72.2872 72.2872 72.2872 72.2872 72.2872 72.2872 72.2872 
129 13.011 16.6505 72.5593 7.12126 11.3759 10.6208 16.6449 72.5593 72.5593 72.5593 72.5593 72.5593 72.5593 72.5593 72.5593 72.5593 72.5593 72.5593 
130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
