# Avida time data
# Sat Feb 18 01:08:21 2017
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

38500 396.228 11.9757 180690 
38600 397.262 10.9495 209010 
38700 398.281 12.4299 191040 
38800 399.31 11.9494 173670 
38900 400.326 11.455 207510 
39000 401.348 11.1766 187530 
39100 402.371 11.7764 218490 
39200 403.385 11.1348 165120 
39300 404.4 10.7306 204390 
39400 405.398 11.9219 182760 
39500 406.412 10.5624 181710 
39600 407.435 11.9679 200490 
39700 408.453 11.6733 189720 
39800 409.469 11.1314 193080 
39900 410.469 11.4881 183210 
40000 411.48 11.3355 184440 
40100 412.491 11.5531 184800 
40200 413.524 11.2991 199170 
40300 414.548 11.1569 190590 
40400 415.566 11.3427 191340 
40500 416.596 11.2611 168390 
40600 417.621 11.7223 171090 
40700 418.652 12.2086 190800 
40800 419.682 11.7136 187830 
40900 420.719 11.8227 185970 
41000 421.76 11.3015 185490 
41100 422.796 11.8092 176640 
41200 423.836 11.1806 187830 
41300 424.87 11.2745 176220 
41400 425.904 11.7161 200640 
41500 426.931 12.1528 188610 
41600 427.965 10.5824 205620 
41700 428.995 11.9532 200460 
41800 430.019 11.3925 193560 
41900 431.053 11.6874 204330 
42000 432.072 11.6647 176940 
42100 433.093 12.533 202650 
42200 434.108 11.2062 195480 
42300 435.122 11.3547 201750 
42400 436.148 11.6988 187320 
42500 437.165 11.6789 175770 
42600 438.177 11.3326 181110 
42700 439.192 12.2531 178110 
42800 440.205 11.4962 170430 
42900 441.23 12.4441 187740 
43000 442.248 10.9218 156480 
43100 443.273 11.8294 200670 
43200 444.294 12.2821 178110 
43300 445.308 11.6693 196650 
43400 446.328 11.5164 170070 
43500 447.347 11.5775 190140 
43600 448.36 12.2594 170100 
43700 449.386 10.9994 195900 
43800 450.408 11.6117 194160 
43900 451.427 10.8123 193890 
44000 452.447 11.1552 185490 
44100 453.468 10.1757 199740 
44200 454.489 11.1568 182070 
44300 455.507 9.46439 187530 
44400 456.528 11.8561 197580 
44500 457.542 10.8438 177450 
44600 458.572 10.7351 201720 
44700 459.588 11.741 177270 
44800 460.615 10.7748 196800 
44900 461.645 10.944 175500 
45000 462.665 11.5953 169320 
45100 463.703 10.9811 174660 
45200 464.732 12.5044 200610 
45300 465.773 11.4903 171540 
45400 466.812 11.7993 210210 
45500 467.853 11.8357 179400 
45600 468.888 11.3844 190710 
45700 469.92 12.1283 171090 
45800 470.954 11.7547 179340 
45900 471.987 12.3016 168600 
46000 473.026 12.9725 194280 
46100 474.053 11.3097 173220 
46200 475.082 11.2254 206880 
46300 476.108 12.4337 187770 
46400 477.128 10.6233 182040 
46500 478.161 11.915 188370 
46600 479.178 10.2718 168120 
46700 480.208 11.1346 178680 
46800 481.224 10.9323 164790 
46900 482.25 11.5971 185970 
47000 483.265 11.5285 183870 
47100 484.298 11.8525 196440 
47200 485.326 11.432 174690 
47300 486.347 11.6381 187620 
47400 487.379 11.9124 184890 
47500 488.39 11.3299 197670 
47600 489.406 10.2618 160020 
47700 490.419 11.1976 203760 
47800 491.446 11.2988 162030 
47900 492.468 10.1793 195030 
48000 493.483 11.3943 175050 
48100 494.519 11.0458 178890 
48200 495.538 10.853 165840 
48300 496.574 11.3096 181290 
48400 497.589 12.0173 167550 
48500 498.601 9.75477 156060 
48600 499.618 10.4394 189510 
48700 500.618 10.8362 158790 
48800 501.633 10.5126 186330 
48900 502.631 10.8928 147990 
49000 503.656 10.4422 200880 
49100 504.662 11.4279 187860 
49200 505.67 9.54314 188190 
49300 506.699 11.0557 186780 
49400 507.722 10.4512 181530 
49500 508.747 12.1502 209790 
49600 509.758 11.5133 139980 
49700 510.796 11.254 203760 
49800 511.808 12.2609 159000 
49900 512.822 10.6393 201120 
50000 513.846 12.4796 190170 
50100 514.852 11.1647 177870 
50200 515.863 12.2115 174480 
50300 516.869 10.9411 180480 
50400 517.884 12.4749 191640 
50500 518.888 12.6286 171360 
50600 519.882 10.8698 184380 
50700 520.886 11.8104 184170 
50800 521.9 11.7497 179790 
50900 522.915 11.599 167820 
51000 523.935 10.0015 157440 
51100 524.957 11.0137 192510 
51200 525.973 10.9593 165450 
51300 526.987 10.3811 190620 
51400 528.006 10.8426 172590 
51500 529.023 10.8415 182430 
51600 530.054 11.26 175020 
51700 531.066 10.4936 172560 
51800 532.101 11.4424 178620 
51900 533.115 11.9306 176280 
52000 534.138 10.6989 162510 
52100 535.163 10.7511 186240 
52200 536.167 10.9842 173790 
52300 537.198 11.0512 198840 
52400 538.219 12.7995 185460 
52500 539.239 11.5367 189480 
52600 540.269 12.6543 197760 
52700 541.278 10.8254 173040 
52800 542.316 12.4006 191580 
52900 543.34 10.555 155940 
53000 544.358 10.6808 201660 
53100 545.379 12.1428 155760 
53200 546.39 11.2441 198780 
53300 547.417 12.0522 164370 
53400 548.444 10.9338 200700 
53500 549.464 12.2592 181740 
53600 550.496 10.3725 186930 
53700 551.529 11.6679 188430 
53800 552.554 9.84337 173070 
53900 553.589 11.5687 206760 
54000 554.617 11.7603 170010 
54100 555.659 11.0805 199800 
54200 556.691 12.1208 165000 
54300 557.731 11.295 191220 
54400 558.768 12.4803 182490 
54500 559.796 10.1204 167550 
54600 560.832 12.1969 207300 
54700 561.855 11.3965 159300 
54800 562.88 11.5599 196800 
54900 563.9 12.4446 157020 
55000 564.932 10.9353 201060 
55100 565.964 11.661 155580 
55200 566.988 10.7334 194850 
55300 568.017 13.1609 181680 
55400 569.038 10.4505 183720 
55500 570.06 12.1051 199860 
55600 571.076 10.5071 162270 
55700 572.097 10.9948 211800 
55800 573.136 11.5121 165570 
55900 574.177 11.0494 211230 
56000 575.211 14.0581 173550 
56100 576.242 10.8087 189780 
56200 577.287 12.4027 188790 
56300 578.315 10.9342 158640 
56400 579.338 12.1264 194670 
56500 580.363 11.5177 154080 
56600 581.404 11.179 197430 
56700 582.441 11.4226 181290 
56800 583.467 10.4845 205590 
56900 584.494 11.2038 206640 
57000 585.532 10.6267 177030 
57100 586.566 10.9828 192810 
57200 587.605 11.6397 166800 
57300 588.646 10.7961 184170 
57400 589.687 11.4827 182070 
57500 590.728 10.5229 189780 
57600 591.767 11.8523 202800 
57700 592.811 10.3384 154350 
57800 593.853 11.5874 228000 
57900 594.896 12.8132 160110 
58000 595.938 10.6615 198540 
58100 596.973 12.6431 187230 
58200 598.012 11.89 206640 
58300 599.042 12.9783 173340 
58400 600.073 11.0072 178290 
58500 601.108 12.6057 183840 
58600 602.138 11.3242 182250 
58700 603.168 11.2397 209610 
58800 604.196 10.7815 170370 
58900 605.233 12.2598 198060 
59000 606.267 11.8221 154290 
59100 607.3 11.9366 208110 
59200 608.327 13.4772 183810 
59300 609.358 11.3014 196410 
59400 610.38 11.5567 190410 
59500 611.408 10.5156 194070 
59600 612.435 11.9232 190320 
59700 613.463 10.1079 173070 
59800 614.49 11.4168 215760 
59900 615.51 11.8913 175470 
60000 616.544 10.2128 194580 
60100 617.564 11.3012 169230 
60200 618.58 10.9818 196110 
60300 619.617 12.1007 178020 
60400 620.643 10.9106 195450 
60500 621.669 11.8801 200760 
60600 622.701 10.2069 180540 
60700 623.74 11.2119 200580 
60800 624.772 11.6191 184950 
60900 625.797 11.5781 198540 
61000 626.826 11.1194 163620 
61100 627.856 10.9023 196500 
61200 628.882 10.7082 167070 
61300 629.911 9.85999 208590 
61400 630.939 11.7036 179220 
61500 631.966 10.2528 178950 
61600 632.995 10.9125 185940 
61700 634.017 11.1832 164100 
61800 635.051 10.5945 189810 
61900 636.087 10.9633 190140 
62000 637.117 11.6966 190110 
62100 638.156 11.3678 168300 
62200 639.187 10.2184 178890 
62300 640.215 10.5743 163530 
62400 641.257 10.5966 202200 
62500 642.286 10.5157 177120 
