# Avida deme reaction diversity replication data
# Sat Feb 18 01:08:21 2017
#  1: Update [update]
#  2: Mean number of different reactions by deme [demereact]
#  3: Mean number of deme switch penalties per org  [orgpen]
#  4: Mean shannon mutual information per deme [shannon]
#  5: Mean shannon normalized mutual information per deme [shannonnorm]
#  6: Mean number of orgs that perform a reaction [meanreact]
#  7: Mean percent of orgs that replicate [meanperrepros]

14000 1.2 16.9638 0.00613 0.00193444 23.79 1.93297 
14100 1.31 25.6282 0.015545 0.00489737 23.73 2.15444 
14200 1.34 28.2792 0.0168658 0.0053101 23.67 2.2163 
14300 1.49 40.8788 0.0208395 0.00660566 23.64 2.42768 
14400 1.38 31.5383 0.016465 0.0052721 23.89 2.19155 
14500 1.12 9.50071 0.0110732 0.00350404 23.7 1.75416 
14600 1.17 14.2295 0.00511736 0.00159581 24.07 1.85402 
14700 1.3 25.8513 0.00888614 0.00278515 24.05 2.09181 
14800 1.46 37.9324 0.0199985 0.00629032 24.11 2.39038 
14900 1.57 46.2811 0.0255552 0.00806295 24.01 2.64768 
15000 1.61 50.0354 0.0284318 0.0090132 23.95 2.69176 
15100 1.17 13.5401 0.00690733 0.00216857 23.96 1.859 
15200 1.19 14.4539 0.0160052 0.00503449 23.92 1.89078 
15300 1.22 18.501 0.0160469 0.00505369 23.99 1.91332 
15400 1.39 33.6029 0.0113813 0.00360185 23.99 2.18311 
15500 1.48 40.8111 0.0165158 0.00526335 23.95 2.37766 
15600 1.49 40.9796 0.0189341 0.00606285 23.94 2.4252 
15700 1.3 25.1562 0.0153264 0.00488141 23.9 2.14378 
15800 1.33 28.3041 0.0161779 0.00513033 24.03 2.12547 
15900 1.22 16.8967 0.0192908 0.00610223 23.83 1.89436 
16000 1.24 18.7164 0.0192908 0.00610223 23.79 1.91259 
16100 1.49 40.4491 0.0216802 0.00684627 23.98 2.35743 
16200 1.63 51.6534 0.0331201 0.0104535 24.13 2.70544 
16300 1.53 41.5641 0.0344499 0.0108389 24.07 2.56334 
16400 1.26 21.6038 0.0117159 0.00366213 24.26 1.99669 
16500 1.45 36.8456 0.0172355 0.00542287 24.12 2.30359 
16600 1.38 28.9406 0.0224409 0.00709123 23.94 2.18166 
16700 1.3 21.0883 0.0205551 0.00649132 23.89 2.0296 
16800 1.53 43.144 0.0232706 0.00735401 23.77 2.61979 
16900 1.67 56.131 0.0272756 0.00863242 23.9 2.89269 
17000 1.55 45.4807 0.0215222 0.00682433 23.85 2.66273 
17100 1.37 28.6281 0.0176587 0.00556698 23.96 2.2187 
17200 1.57 46.3498 0.0244077 0.00777709 23.74 2.5377 
17300 1.48 38.4219 0.0178148 0.00567035 23.62 2.39586 
17400 1.38 30.9072 0.0153865 0.00489268 23.5 2.33626 
17500 1.65 50.7496 0.0323522 0.0102033 23.8 2.81746 
17600 1.83 69.2243 0.0401843 0.0126608 23.98 3.21428 
17700 1.6 52.7895 0.0249668 0.00788962 24.13 2.83545 
17800 1.4 26.3386 0.0217189 0.00687925 24 2.1417 
17900 1.6 49.6893 0.023751 0.00750312 23.76 2.62389 
18000 1.61 50.7297 0.0249492 0.0078578 23.93 2.71608 
18100 1.57 45.6802 0.0265793 0.00838913 23.7 2.66159 
18200 1.79 66.5718 0.045123 0.0152234 23.87 2.99278 
18300 1.84 74.558 0.0337983 0.0117304 23.91 3.05983 
18400 1.52 40.595 0.026697 0.0084388 23.82 2.53499 
18500 1.32 21.2559 0.0257806 0.00808355 23.7 2.15868 
18600 1.7 59.6883 0.0223616 0.00698864 23.96 2.90339 
18700 1.87 77.9258 0.0318086 0.010041 23.93 3.39328 
18800 1.84 72.4235 0.0367703 0.0116027 23.93 3.33871 
18900 1.82 66.313 0.0370254 0.011657 24.22 3.05132 
19000 1.68 57.8874 0.0322424 0.0101998 24.1 2.84802 
19100 1.48 40.357 0.028726 0.00912425 24.01 2.54935 
19200 1.45 36.718 0.0306521 0.00970402 23.91 2.45804 
19300 1.98 84.9033 0.03391 0.010703 24.07 3.35847 
19400 1.91 79.1094 0.0325425 0.0103442 23.93 3.2399 
19500 1.85 71.611 0.0409812 0.0129991 24.1 3.1387 
19600 1.68 54.275 0.0446933 0.0141386 23.89 2.80106 
19700 1.72 60.7941 0.0295795 0.00935096 24.28 2.87883 
19800 1.6 49.8049 0.0261552 0.00825212 24.32 2.6135 
19900 1.62 50.3902 0.0347095 0.0109693 24.13 2.64543 
20000 1.94 83.0141 0.0342675 0.0108095 24.14 3.38161 
20100 1.88 75.9685 0.0394836 0.0125492 23.92 3.22258 
20200 1.68 55.2226 0.0417125 0.0132589 23.53 2.84057 
20300 1.65 52.8498 0.0442753 -nan 23.41 2.89237 
20400 1.83 70.3921 0.0297834 0.00946849 23.96 3.02356 
20500 1.83 68.9045 0.0308031 0.00978068 24.23 2.98971 
20600 1.84 68.5122 0.0456873 0.0144203 24.25 3.15728 
20700 1.85 74.8111 0.0387665 0.0122279 24.14 3.24973 
20800 1.84 71.7096 0.0302552 0.00964697 23.88 3.18326 
20900 1.87 70.4912 0.0389913 0.0123512 23.84 3.29214 
21000 1.8 62.9799 0.040096 0.0127857 23.53 3.19806 
21100 1.94 79.9629 0.0518627 0.0163184 24.34 3.32949 
21200 1.94 80.0854 0.0474211 0.0149875 24.11 3.39654 
21300 1.95 77.7638 0.0614698 0.0196712 23.73 3.54694 
21400 1.8 65.6261 0.0490329 0.0156006 24.08 3.17071 
21500 2.04 85.1943 0.0463406 0.0146163 23.98 3.67084 
21600 1.94 76.6515 0.0513446 0.0163042 23.69 3.5843 
21700 1.89 69.4182 0.0691037 0.0218485 23.84 3.46474 
21800 1.97 82.7596 0.0458903 0.0144863 24.07 3.44571 
21900 1.86 72.6455 0.0447685 0.0141831 23.86 3.36423 
22000 1.85 68.4507 0.0628841 0.0198324 23.81 3.50131 
22100 1.9 71.8516 0.0607833 0.0191268 23.97 3.49347 
22200 2.06 86.9686 0.0587535 0.0185254 23.63 3.88605 
22300 2.04 83.1542 0.0649665 0.0205651 23.54 3.7824 
22400 2.04 79.9115 0.0829878 0.0262412 23.97 3.89225 
22500 1.87 74.1275 0.0384448 0.0121458 24.15 3.36292 
22600 2.06 85.3795 0.0616888 0.0195606 23.96 3.86071 
22700 2.06 81.147 0.0780509 0.0246589 23.78 3.8765 
22800 1.99 79.7334 0.0637769 0.0202579 23.63 3.69691 
22900 2.11 92.3541 0.0550498 0.0172996 23.94 3.69602 
23000 2.01 80.6012 0.0633204 0.02004 23.98 3.57531 
23100 2.09 82.1121 0.0990838 0.0313696 23.75 3.96797 
23200 1.94 79.4823 0.0402221 0.012688 24 3.39967 
23300 2.15 92.333 0.0899134 0.0283381 24.14 4.06475 
23400 2.02 79.1174 0.103712 0.032709 23.78 3.77693 
23500 2.17 94.0287 0.0898814 0.0284481 24.02 4.23474 
