# Avida Dominant Data
# Sat Feb 18 01:08:20 2017
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

15000 97 386 0.251295 0.00259067 100 100 0 100 6 6 0 0 0.251295 7269 100-aagba 
15100 97 431 0.225058 0.00232019 100 100 0 200 27 27 0 0 0.225058 4179 100-aadow 
15200 97 431 0.225058 0.00232019 100 100 0 150 13 13 0 0 0.225058 4179 100-aadow 
15300 97 431 0.225058 0.00232019 100 100 0 126 11 11 0 0 0.225058 4179 100-aadow 
15400 97 431 0.225058 0.00232019 100 100 0 141 3 3 0 0 0.225058 4179 100-aadow 
15500 97 431 0.225058 0.00232019 100 100 0 175 5 5 0 0 0.225058 4179 100-aadow 
15600 97 431 0.225058 0.00232019 100 100 0 175 5 5 0 0 0.225058 4179 100-aadow 
15700 97 382 0.253927 0.0026178 100 100 0 100 6 6 0 0 0.253927 8060 100-aagno 
15800 97 431 0.225058 0.00232019 100 100 0 175 7 7 0 0 0.225058 4179 100-aadow 
15900 97 431 0.225058 0.00232019 100 100 0 125 7 7 0 0 0.225058 4179 100-aadow 
16000 97 431 0.225058 0.00232019 100 100 0 100 6 6 0 0 0.225058 4179 100-aadow 
16100 97 382 0.253927 0.0026178 100 100 0 150 6 6 0 0 0.253927 8060 100-aagno 
16200 97 430 0.225581 0.00232558 100 100 0 100 15 15 0 0 0.225581 10088 100-aahvz 
16300 97 430 0.225581 0.00232558 100 100 0 100 4 4 0 0 0.225581 10308 100-aaiba 
16400 97 430 0.225581 0.00232558 100 100 0 100 4 4 0 0 0.225581 10308 100-aaiba 
16500 97 428 0.226636 0.00233645 100 100 0 100 7 7 0 0 0.226636 9753 100-aahqv 
16600 96 430 0.223256 0.00232558 100 100 0 82 2 2 0 0 0.223256 10279 100-aaiah 
16700 96 430 0.223256 0.00232558 100 100 0 100 3 3 0 0 0.223256 10279 100-aaiah 
16800 97 428 0.226636 0.00233645 100 100 0 100 10 10 0 0 0.226636 9753 100-aahqv 
16900 97 429 0.226107 0.002331 100 100 0 150 12 12 0 0 0.226107 10483 100-aaidi 
17000 97 429 0.226107 0.002331 100 100 0 150 8 8 0 0 0.226107 10483 100-aaidi 
17100 97 429 0.226107 0.002331 100 100 0 125 5 5 0 0 0.226107 10483 100-aaidi 
17200 97 428 0.226636 0.00233645 100 100 0 125 0 0 0 0 0.226636 9753 100-aahqv 
17300 97 429 0.226107 0.002331 100 100 0 150 6 6 0 0 0.226107 10483 100-aaidi 
17400 97 429 0.226107 0.002331 100 100 0 150 3 3 0 0 0.226107 10483 100-aaidi 
17500 97 428 0.226636 0.00233645 100 100 0 103 5 5 0 0 0.226636 9753 100-aahqv 
17600 97 428 0.226636 0.00233645 100 100 0 150 11 11 0 0 0.226636 9753 100-aahqv 
